session_id,user_id,session_date,landing_page,utm_source,utm_campaign,pageviews,conversions
S04474,U0407,2025-09-20,/pricing,facebook,top-q3,8,0
S04475,U0082,2025-09-20,/blog,facebook,top-q3,9,0
S04476,U0094,2025-09-20,/enterprise,linkedin,cxo-q3,1,0
S04477,U0258,2025-09-20,/demo,facebook,top-q3,9,0
S04478,U0042,2025-09-20,/blog,linkedin,cxo-q3,10,2
S04479,U0252,2025-09-20,/blog,google,demo-q3,5,1
S04480,U0173,2025-09-20,/blog,google,brand-q3,1,0
S04481,U0317,2025-09-20,/enterprise,organic,,3,0
S04482,U0228,2025-09-20,/solutions,organic,,1,0
S04483,U0076,2025-09-20,/blog,facebook,top-q3,7,0
S04484,U0114,2025-09-20,/demo,google,demo-q3,6,0
S04485,U0276,2025-09-20,/,twitter,test-q3,1,0
S04486,U0343,2025-09-20,/demo,linkedin,cxo-q3,3,0
S04487,U0011,2025-09-20,/enterprise,google,demo-q3,2,0
S04488,U0404,2025-09-20,/blog,google,demo-q3,1,0
S04489,U0440,2025-09-20,/blog,google,exp-q3,10,2
S04490,U0158,2025-09-20,/pricing,facebook,retarget-q3,6,0
S04491,U0371,2025-09-20,/solutions,google,brand-q3,10,0
S04492,U0272,2025-09-20,/demo,,,2,1
S04493,U0368,2025-09-20,/,google,brand-q3,5,0
S04494,U0451,2025-09-20,/pricing,linkedin,abm-q3,4,0
S04495,U0106,2025-09-20,/solutions,google,demo-q3,6,1
S04496,U0408,2025-09-20,/blog,twitter,test-q3,4,0
S04497,U0206,2025-09-20,/pricing,twitter,test-q3,2,0
S04498,U0179,2025-09-20,/blog,organic,,7,0
S04499,U0108,2025-09-20,/demo,linkedin,cxo-q3,10,0
S04500,U0004,2025-09-20,/enterprise,facebook,retarget-q3,9,0
S04501,U0448,2025-09-20,/solutions,google,demo-q3,6,0
S04502,U0150,2025-09-20,/solutions,linkedin,cxo-q3,2,0
S04503,U0441,2025-09-20,/solutions,facebook,top-q3,4,0
S04504,U0291,2025-09-20,/pricing,facebook,retarget-q3,6,0
S04505,U0060,2025-09-20,/,facebook,top-q3,5,0
S04506,U0490,2025-09-20,/enterprise,organic,,1,0
S04507,U0430,2025-09-20,/blog,linkedin,cxo-q3,8,0
S04508,U0234,2025-09-20,/,google,exp-q3,9,0
S04509,U0393,2025-09-20,/enterprise,facebook,top-q3,7,0
S04510,U0469,2025-09-20,/pricing,linkedin,abm-q3,3,0
S04511,U0194,2025-09-20,/demo,linkedin,abm-q3,2,0
S04512,U0350,2025-09-20,/solutions,google,demo-q3,1,1
S04513,U0320,2025-09-20,/enterprise,twitter,test-q3,6,0
S04514,U0105,2025-09-20,/demo,,,5,0
S04515,U0136,2025-09-20,/,facebook,retarget-q3,2,0
S04516,U0343,2025-09-20,/blog,,,1,0
S04517,U0110,2025-09-20,/,linkedin,abm-q3,3,0
S04518,U0107,2025-09-20,/solutions,google,exp-q3,9,1
S04519,U0135,2025-09-20,/enterprise,linkedin,abm-q3,5,0
S04520,U0271,2025-09-20,/blog,linkedin,cxo-q3,10,0
S04521,U0109,2025-09-20,/,organic,,7,0
S04522,U0023,2025-09-20,/solutions,twitter,test-q3,7,0
S04523,U0388,2025-09-20,/enterprise,organic,,1,0
S04524,U0089,2025-09-20,/blog,,,5,1
S04525,U0233,2025-09-21,/demo,facebook,retarget-q3,6,0
S04526,U0362,2025-09-21,/pricing,facebook,retarget-q3,9,0
S04527,U0233,2025-09-21,/pricing,twitter,test-q3,2,0
S04528,U0455,2025-09-21,/pricing,google,brand-q3,7,0
S04529,U0492,2025-09-21,/blog,google,demo-q3,2,0
S04530,U0430,2025-09-21,/demo,google,brand-q3,4,0
S04531,U0107,2025-09-21,/blog,,,9,1
S04532,U0260,2025-09-21,/solutions,linkedin,cxo-q3,9,0
S04533,U0334,2025-09-21,/enterprise,facebook,retarget-q3,9,0
S04534,U0120,2025-09-21,/pricing,facebook,top-q3,5,0
S04535,U0231,2025-09-21,/,linkedin,abm-q3,2,0
S04536,U0005,2025-09-21,/blog,google,brand-q3,10,1
S04537,U0483,2025-09-21,/demo,linkedin,cxo-q3,9,0
S04538,U0448,2025-09-21,/solutions,google,brand-q3,3,0
S04539,U0203,2025-09-21,/pricing,facebook,retarget-q3,5,0
S04540,U0497,2025-09-21,/,linkedin,abm-q3,2,0
S04541,U0088,2025-09-21,/pricing,google,demo-q3,10,0
S04542,U0335,2025-09-21,/demo,twitter,test-q3,8,0
S04543,U0138,2025-09-21,/demo,google,demo-q3,1,0
S04544,U0354,2025-09-21,/solutions,organic,,5,0
S04545,U0111,2025-09-21,/pricing,linkedin,abm-q3,6,2
S04546,U0123,2025-09-21,/blog,google,demo-q3,1,0
S04547,U0366,2025-09-21,/blog,linkedin,abm-q3,2,1
S04548,U0473,2025-09-21,/pricing,google,exp-q3,5,0
S04549,U0239,2025-09-21,/,organic,,9,0
S04550,U0382,2025-09-21,/solutions,linkedin,abm-q3,10,0
S04551,U0094,2025-09-21,/pricing,facebook,retarget-q3,2,2
S04552,U0432,2025-09-21,/demo,google,exp-q3,3,0
S04553,U0136,2025-09-21,/enterprise,linkedin,cxo-q3,3,0
S04554,U0056,2025-09-21,/blog,organic,,1,0
S04555,U0157,2025-09-21,/solutions,,,7,0
S04556,U0196,2025-09-21,/pricing,google,brand-q3,8,0
S04557,U0280,2025-09-21,/solutions,twitter,test-q3,3,0
S04558,U0477,2025-09-21,/pricing,google,brand-q3,1,0
S04559,U0400,2025-09-21,/pricing,facebook,top-q3,7,0
S04560,U0036,2025-09-21,/blog,facebook,retarget-q3,4,0
S04561,U0279,2025-09-21,/blog,google,brand-q3,1,0
S04562,U0244,2025-09-21,/blog,facebook,retarget-q3,1,0
S04563,U0254,2025-09-21,/pricing,google,exp-q3,6,1
S04564,U0289,2025-09-21,/,google,brand-q3,8,0
S04565,U0237,2025-09-21,/,linkedin,cxo-q3,1,0
S04566,U0088,2025-09-21,/pricing,google,demo-q3,2,0
S04567,U0417,2025-09-21,/solutions,organic,,1,0
S04568,U0242,2025-09-21,/,facebook,top-q3,8,0
S04569,U0062,2025-09-21,/,linkedin,abm-q3,6,1
S04570,U0364,2025-09-21,/demo,facebook,top-q3,2,2
S04571,U0057,2025-09-21,/blog,google,exp-q3,9,0
S04572,U0494,2025-09-21,/,twitter,test-q3,1,0
S04573,U0157,2025-09-21,/pricing,facebook,top-q3,1,2
S04574,U0075,2025-09-21,/pricing,linkedin,abm-q3,5,1
S04575,U0477,2025-09-21,/pricing,google,exp-q3,6,0
S04576,U0332,2025-09-21,/solutions,google,brand-q3,3,0
S04577,U0110,2025-09-21,/blog,linkedin,abm-q3,2,0
S04578,U0376,2025-09-21,/enterprise,google,brand-q3,10,0
S04579,U0380,2025-09-21,/solutions,twitter,test-q3,3,0
S04580,U0012,2025-09-21,/pricing,google,exp-q3,7,0
S04581,U0181,2025-09-21,/demo,google,demo-q3,4,1
S04582,U0241,2025-09-21,/solutions,google,demo-q3,8,0
S04583,U0154,2025-09-21,/enterprise,,,1,2
S04584,U0347,2025-09-21,/pricing,linkedin,abm-q3,6,0
S04585,U0184,2025-09-21,/blog,,,6,0
S04586,U0019,2025-09-21,/pricing,google,demo-q3,2,0
S04587,U0164,2025-09-22,/blog,organic,,2,0
S04588,U0221,2025-09-22,/blog,facebook,top-q3,5,0
S04589,U0411,2025-09-22,/blog,facebook,top-q3,5,0
S04590,U0220,2025-09-22,/blog,facebook,top-q3,3,0
S04591,U0195,2025-09-22,/,google,brand-q3,9,0
S04592,U0160,2025-09-22,/solutions,linkedin,abm-q3,1,0
S04593,U0119,2025-09-22,/solutions,,,2,2
S04594,U0057,2025-09-22,/blog,google,brand-q3,8,0
S04595,U0434,2025-09-22,/blog,google,exp-q3,2,0
S04596,U0023,2025-09-22,/,facebook,top-q3,10,0
S04597,U0392,2025-09-22,/blog,linkedin,cxo-q3,7,0
S04598,U0374,2025-09-22,/enterprise,google,exp-q3,4,0
S04599,U0118,2025-09-22,/demo,,,5,0
S04600,U0139,2025-09-22,/solutions,google,brand-q3,9,0
S04601,U0115,2025-09-22,/blog,,,7,0
S04602,U0222,2025-09-22,/pricing,google,exp-q3,1,0
S04603,U0086,2025-09-22,/pricing,twitter,test-q3,3,1
S04604,U0184,2025-09-22,/demo,google,brand-q3,4,0
S04605,U0002,2025-09-22,/,google,brand-q3,1,0
S04606,U0193,2025-09-22,/pricing,linkedin,abm-q3,7,0
S04607,U0304,2025-09-22,/,organic,,1,0
S04608,U0267,2025-09-22,/blog,organic,,2,0
S04609,U0061,2025-09-22,/solutions,google,brand-q3,1,0
S04610,U0439,2025-09-22,/,facebook,top-q3,10,0
S04611,U0322,2025-09-22,/pricing,linkedin,cxo-q3,3,0
S04612,U0104,2025-09-22,/solutions,organic,,9,1
S04613,U0296,2025-09-22,/enterprise,twitter,test-q3,10,0
S04614,U0005,2025-09-22,/blog,facebook,retarget-q3,5,0
S04615,U0432,2025-09-22,/,,,7,0
S04616,U0133,2025-09-22,/solutions,linkedin,cxo-q3,1,0
S04617,U0472,2025-09-22,/blog,organic,,9,0
S04618,U0113,2025-09-22,/pricing,facebook,top-q3,2,1
S04619,U0371,2025-09-22,/pricing,twitter,test-q3,2,1
S04620,U0268,2025-09-22,/,facebook,retarget-q3,2,0
S04621,U0285,2025-09-22,/enterprise,facebook,retarget-q3,5,0
S04622,U0073,2025-09-22,/blog,linkedin,abm-q3,3,2
S04623,U0097,2025-09-22,/enterprise,linkedin,abm-q3,1,0
S04624,U0166,2025-09-23,/pricing,linkedin,abm-q3,7,0
S04625,U0229,2025-09-23,/demo,facebook,top-q3,10,0
S04626,U0129,2025-09-23,/demo,organic,,5,1
S04627,U0222,2025-09-23,/solutions,google,exp-q3,1,0
S04628,U0282,2025-09-23,/pricing,linkedin,abm-q3,1,0
S04629,U0362,2025-09-23,/blog,google,demo-q3,9,0
S04630,U0071,2025-09-23,/enterprise,linkedin,cxo-q3,9,0
S04631,U0473,2025-09-23,/demo,google,brand-q3,3,1
S04632,U0201,2025-09-23,/pricing,google,brand-q3,9,0
S04633,U0455,2025-09-23,/,twitter,test-q3,5,0
S04634,U0464,2025-09-23,/pricing,twitter,test-q3,4,0
S04635,U0184,2025-09-23,/enterprise,linkedin,cxo-q3,7,0
S04636,U0487,2025-09-23,/pricing,facebook,retarget-q3,8,0
S04637,U0151,2025-09-23,/,google,exp-q3,10,0
S04638,U0396,2025-09-23,/blog,google,exp-q3,9,0
S04639,U0055,2025-09-23,/blog,google,demo-q3,7,1
S04640,U0322,2025-09-23,/pricing,facebook,retarget-q3,6,0
S04641,U0147,2025-09-23,/enterprise,facebook,top-q3,2,1
S04642,U0032,2025-09-23,/solutions,organic,,3,0
S04643,U0136,2025-09-23,/solutions,facebook,top-q3,1,0
S04644,U0066,2025-09-23,/blog,linkedin,cxo-q3,9,0
S04645,U0045,2025-09-23,/,google,demo-q3,3,0
S04646,U0463,2025-09-23,/pricing,organic,,7,0
S04647,U0046,2025-09-23,/pricing,google,brand-q3,5,1
S04648,U0367,2025-09-23,/demo,google,brand-q3,8,0
S04649,U0223,2025-09-23,/demo,linkedin,cxo-q3,5,0
S04650,U0372,2025-09-23,/,linkedin,abm-q3,3,1
S04651,U0226,2025-09-23,/solutions,linkedin,cxo-q3,5,0
S04652,U0495,2025-09-23,/,google,demo-q3,10,0
S04653,U0122,2025-09-23,/,facebook,retarget-q3,8,0
S04654,U0409,2025-09-23,/enterprise,linkedin,cxo-q3,5,0
S04655,U0077,2025-09-23,/demo,linkedin,cxo-q3,6,0
S04656,U0216,2025-09-23,/,twitter,test-q3,7,0
S04657,U0084,2025-09-23,/demo,google,demo-q3,3,0
S04658,U0343,2025-09-23,/pricing,facebook,top-q3,8,2
S04659,U0261,2025-09-23,/solutions,facebook,top-q3,7,1
S04660,U0478,2025-09-23,/enterprise,facebook,top-q3,3,1
S04661,U0142,2025-09-23,/,organic,,8,1
S04662,U0210,2025-09-23,/blog,twitter,test-q3,9,1
S04663,U0139,2025-09-23,/blog,linkedin,abm-q3,8,0
S04664,U0042,2025-09-23,/enterprise,google,exp-q3,10,0
S04665,U0107,2025-09-23,/demo,google,brand-q3,1,0
S04666,U0478,2025-09-23,/,,,5,0
S04667,U0155,2025-09-24,/pricing,google,exp-q3,4,0
S04668,U0140,2025-09-24,/pricing,linkedin,abm-q3,1,0
S04669,U0215,2025-09-24,/enterprise,facebook,top-q3,9,0
S04670,U0057,2025-09-24,/pricing,google,demo-q3,6,0
S04671,U0222,2025-09-24,/demo,organic,,6,0
S04672,U0132,2025-09-24,/blog,google,exp-q3,1,1
S04673,U0338,2025-09-24,/enterprise,linkedin,abm-q3,5,0
S04674,U0046,2025-09-24,/,google,demo-q3,10,0
S04675,U0101,2025-09-24,/blog,,,2,0
S04676,U0238,2025-09-24,/pricing,google,brand-q3,7,0
S04677,U0116,2025-09-24,/demo,organic,,5,0
S04678,U0443,2025-09-24,/blog,google,exp-q3,2,0
S04679,U0142,2025-09-24,/blog,facebook,top-q3,9,0
S04680,U0208,2025-09-24,/solutions,linkedin,abm-q3,1,0
S04681,U0051,2025-09-24,/,google,brand-q3,3,0
S04682,U0418,2025-09-24,/demo,linkedin,abm-q3,4,0
S04683,U0143,2025-09-24,/,google,exp-q3,4,1
S04684,U0061,2025-09-24,/enterprise,facebook,top-q3,1,0
S04685,U0381,2025-09-24,/blog,facebook,top-q3,1,0
S04686,U0123,2025-09-24,/solutions,google,exp-q3,2,0
S04687,U0329,2025-09-24,/blog,facebook,top-q3,1,2
S04688,U0104,2025-09-24,/pricing,google,brand-q3,4,0
S04689,U0229,2025-09-24,/blog,organic,,10,0
S04690,U0491,2025-09-24,/,google,demo-q3,2,0
S04691,U0017,2025-09-24,/,linkedin,cxo-q3,5,1
S04692,U0244,2025-09-24,/,linkedin,cxo-q3,2,0
S04693,U0255,2025-09-24,/enterprise,google,demo-q3,10,0
S04694,U0391,2025-09-24,/enterprise,,,7,0
S04695,U0384,2025-09-24,/,facebook,top-q3,3,0
S04696,U0482,2025-09-24,/demo,organic,,1,0
S04697,U0133,2025-09-24,/,organic,,5,0
S04698,U0326,2025-09-24,/solutions,,,6,1
S04699,U0472,2025-09-24,/,google,demo-q3,2,0
S04700,U0225,2025-09-24,/demo,linkedin,cxo-q3,6,0
S04701,U0362,2025-09-24,/,google,brand-q3,8,1
S04702,U0286,2025-09-24,/blog,twitter,test-q3,9,0
S04703,U0242,2025-09-24,/pricing,twitter,test-q3,10,0
S04704,U0367,2025-09-24,/pricing,twitter,test-q3,2,1
S04705,U0055,2025-09-24,/solutions,google,brand-q3,9,0
S04706,U0057,2025-09-24,/blog,twitter,test-q3,3,0
S04707,U0104,2025-09-24,/enterprise,organic,,10,0
S04708,U0197,2025-09-24,/demo,twitter,test-q3,8,0
S04709,U0275,2025-09-24,/pricing,twitter,test-q3,6,0
S04710,U0021,2025-09-24,/solutions,facebook,top-q3,9,1
S04711,U0461,2025-09-24,/,google,exp-q3,5,0
S04712,U0345,2025-09-24,/enterprise,,,6,0
S04713,U0239,2025-09-24,/blog,google,brand-q3,1,0
S04714,U0132,2025-09-24,/enterprise,linkedin,abm-q3,4,0
S04715,U0070,2025-09-24,/pricing,facebook,top-q3,3,0
S04716,U0423,2025-09-24,/,facebook,top-q3,10,0
S04717,U0197,2025-09-24,/blog,facebook,top-q3,9,0
S04718,U0234,2025-09-24,/demo,facebook,top-q3,8,0
S04719,U0411,2025-09-24,/solutions,facebook,retarget-q3,2,0
S04720,U0354,2025-09-24,/,linkedin,cxo-q3,10,0
S04721,U0469,2025-09-24,/demo,google,exp-q3,2,0
S04722,U0377,2025-09-24,/,facebook,top-q3,5,0
S04723,U0199,2025-09-24,/,google,brand-q3,8,1
S04724,U0112,2025-09-24,/pricing,facebook,retarget-q3,1,2
S04725,U0489,2025-09-24,/enterprise,,,5,1
S04726,U0081,2025-09-24,/demo,linkedin,cxo-q3,2,0
S04727,U0296,2025-09-25,/pricing,linkedin,abm-q3,9,1
S04728,U0258,2025-09-25,/,linkedin,cxo-q3,1,0
S04729,U0468,2025-09-25,/,facebook,top-q3,10,0
S04730,U0039,2025-09-25,/,facebook,retarget-q3,4,0
S04731,U0052,2025-09-25,/demo,google,demo-q3,7,0
S04732,U0187,2025-09-25,/enterprise,,,7,0
S04733,U0207,2025-09-25,/enterprise,linkedin,cxo-q3,4,0
S04734,U0480,2025-09-25,/blog,facebook,retarget-q3,4,0
S04735,U0047,2025-09-25,/,google,brand-q3,6,0
S04736,U0061,2025-09-25,/demo,twitter,test-q3,7,0
S04737,U0080,2025-09-25,/solutions,,,10,0
S04738,U0439,2025-09-25,/,facebook,retarget-q3,8,0
S04739,U0173,2025-09-25,/demo,google,demo-q3,3,0
S04740,U0040,2025-09-25,/solutions,twitter,test-q3,6,0
S04741,U0069,2025-09-25,/pricing,organic,,6,0
S04742,U0255,2025-09-25,/blog,google,demo-q3,6,0
S04743,U0080,2025-09-25,/solutions,google,brand-q3,10,0
S04744,U0117,2025-09-25,/enterprise,facebook,top-q3,1,0
S04745,U0403,2025-09-25,/demo,facebook,top-q3,6,0
S04746,U0217,2025-09-25,/solutions,twitter,test-q3,3,0
S04747,U0034,2025-09-25,/solutions,google,demo-q3,1,0
S04748,U0032,2025-09-25,/blog,twitter,test-q3,2,0
S04749,U0413,2025-09-25,/demo,twitter,test-q3,9,2
S04750,U0386,2025-09-25,/pricing,twitter,test-q3,1,0
S04751,U0250,2025-09-25,/demo,linkedin,abm-q3,4,0
S04752,U0398,2025-09-25,/pricing,twitter,test-q3,5,0
S04753,U0431,2025-09-25,/demo,,,6,0
S04754,U0344,2025-09-25,/pricing,facebook,top-q3,1,0
S04755,U0089,2025-09-25,/demo,linkedin,abm-q3,7,0
S04756,U0207,2025-09-25,/pricing,twitter,test-q3,3,0
S04757,U0427,2025-09-25,/demo,google,brand-q3,8,0
S04758,U0129,2025-09-25,/pricing,google,brand-q3,8,0
S04759,U0194,2025-09-25,/enterprise,linkedin,cxo-q3,3,0
S04760,U0035,2025-09-25,/enterprise,linkedin,cxo-q3,6,0
S04761,U0281,2025-09-25,/solutions,twitter,test-q3,7,0
S04762,U0184,2025-09-25,/blog,google,exp-q3,4,1
S04763,U0221,2025-09-25,/enterprise,,,8,0
S04764,U0209,2025-09-25,/enterprise,google,brand-q3,5,0
S04765,U0480,2025-09-25,/blog,facebook,top-q3,10,0
S04766,U0091,2025-09-25,/,facebook,retarget-q3,6,0
S04767,U0133,2025-09-25,/,facebook,retarget-q3,1,0
S04768,U0484,2025-09-25,/blog,google,exp-q3,8,0
S04769,U0215,2025-09-25,/enterprise,google,demo-q3,6,0
S04770,U0231,2025-09-25,/solutions,linkedin,abm-q3,1,0
S04771,U0336,2025-09-26,/enterprise,facebook,retarget-q3,7,0
S04772,U0378,2025-09-26,/solutions,,,10,1
S04773,U0256,2025-09-26,/enterprise,facebook,retarget-q3,6,0
S04774,U0224,2025-09-26,/,organic,,1,0
S04775,U0401,2025-09-26,/blog,linkedin,abm-q3,3,0
S04776,U0245,2025-09-26,/pricing,facebook,top-q3,3,0
S04777,U0106,2025-09-26,/pricing,google,brand-q3,3,0
S04778,U0330,2025-09-26,/pricing,twitter,test-q3,2,0
S04779,U0039,2025-09-26,/solutions,facebook,retarget-q3,8,0
S04780,U0062,2025-09-26,/solutions,google,demo-q3,7,0
S04781,U0400,2025-09-26,/demo,google,exp-q3,10,1
S04782,U0191,2025-09-26,/,linkedin,abm-q3,5,0
S04783,U0207,2025-09-26,/blog,,,4,0
S04784,U0090,2025-09-26,/,facebook,top-q3,10,0
S04785,U0300,2025-09-26,/pricing,google,exp-q3,1,1
S04786,U0383,2025-09-26,/solutions,organic,,9,0
S04787,U0456,2025-09-26,/demo,google,exp-q3,7,0
S04788,U0425,2025-09-26,/,google,brand-q3,7,0
S04789,U0445,2025-09-26,/,twitter,test-q3,8,1
S04790,U0389,2025-09-26,/,linkedin,cxo-q3,2,0
S04791,U0100,2025-09-26,/solutions,google,brand-q3,6,0
S04792,U0482,2025-09-26,/,linkedin,abm-q3,10,0
S04793,U0095,2025-09-26,/solutions,twitter,test-q3,3,0
S04794,U0144,2025-09-26,/solutions,organic,,4,1
S04795,U0442,2025-09-26,/solutions,google,exp-q3,10,0
S04796,U0228,2025-09-26,/solutions,linkedin,cxo-q3,9,0
S04797,U0114,2025-09-26,/blog,google,brand-q3,7,0
S04798,U0167,2025-09-26,/demo,google,brand-q3,3,1
S04799,U0316,2025-09-26,/enterprise,organic,,9,0
S04800,U0358,2025-09-26,/blog,linkedin,cxo-q3,10,0
S04801,U0237,2025-09-26,/enterprise,google,exp-q3,8,0
S04802,U0441,2025-09-26,/,google,exp-q3,10,0
S04803,U0199,2025-09-26,/pricing,facebook,retarget-q3,1,0
S04804,U0396,2025-09-26,/blog,facebook,top-q3,1,0
S04805,U0221,2025-09-26,/enterprise,facebook,top-q3,8,0
S04806,U0170,2025-09-26,/pricing,twitter,test-q3,3,0
S04807,U0156,2025-09-26,/demo,linkedin,cxo-q3,10,0
S04808,U0320,2025-09-26,/enterprise,organic,,6,0
S04809,U0371,2025-09-26,/,,,9,0
S04810,U0418,2025-09-26,/,facebook,top-q3,8,2
S04811,U0386,2025-09-26,/solutions,google,brand-q3,3,0
S04812,U0006,2025-09-26,/enterprise,google,demo-q3,10,1
S04813,U0433,2025-09-26,/pricing,organic,,1,0
S04814,U0396,2025-09-26,/,facebook,retarget-q3,5,1
S04815,U0122,2025-09-26,/blog,google,brand-q3,5,0
S04816,U0294,2025-09-26,/,organic,,4,0
S04817,U0081,2025-09-26,/demo,linkedin,cxo-q3,4,0
S04818,U0004,2025-09-26,/pricing,linkedin,cxo-q3,6,0
S04819,U0079,2025-09-26,/demo,facebook,retarget-q3,6,1
S04820,U0031,2025-09-26,/,organic,,4,2
S04821,U0146,2025-09-26,/demo,google,brand-q3,4,1
S04822,U0298,2025-09-26,/blog,,,9,0
S04823,U0402,2025-09-26,/pricing,organic,,4,0
S04824,U0126,2025-09-26,/pricing,google,exp-q3,5,0
S04825,U0202,2025-09-26,/pricing,organic,,7,0
S04826,U0416,2025-09-26,/blog,google,brand-q3,6,0
S04827,U0380,2025-09-26,/blog,linkedin,cxo-q3,2,0
S04828,U0495,2025-09-26,/demo,linkedin,abm-q3,2,0
S04829,U0297,2025-09-26,/,twitter,test-q3,6,0
S04830,U0202,2025-09-26,/demo,organic,,10,0
S04831,U0488,2025-09-26,/,google,demo-q3,3,0
S04832,U0255,2025-09-26,/solutions,linkedin,cxo-q3,2,0
S04833,U0159,2025-09-26,/blog,facebook,retarget-q3,5,0
S04834,U0465,2025-09-26,/,facebook,top-q3,3,0
S04835,U0444,2025-09-26,/demo,google,demo-q3,10,0
S04836,U0230,2025-09-26,/demo,organic,,2,0
S04837,U0093,2025-09-26,/solutions,twitter,test-q3,2,0
S04838,U0052,2025-09-26,/solutions,facebook,retarget-q3,4,0
S04839,U0066,2025-09-26,/solutions,linkedin,abm-q3,8,0
S04840,U0342,2025-09-26,/blog,facebook,top-q3,5,0
S04841,U0460,2025-09-26,/pricing,google,brand-q3,10,0
S04842,U0230,2025-09-26,/pricing,google,brand-q3,1,0
S04843,U0082,2025-09-26,/enterprise,,,5,0
S04844,U0139,2025-09-27,/,linkedin,cxo-q3,3,0
S04845,U0033,2025-09-27,/demo,linkedin,cxo-q3,6,0
S04846,U0163,2025-09-27,/,linkedin,abm-q3,4,0
S04847,U0072,2025-09-27,/,organic,,2,0
S04848,U0342,2025-09-27,/,,,8,0
S04849,U0303,2025-09-27,/solutions,google,exp-q3,5,0
S04850,U0499,2025-09-27,/pricing,facebook,retarget-q3,5,1
S04851,U0079,2025-09-27,/,,,9,0
S04852,U0420,2025-09-27,/demo,facebook,retarget-q3,9,0
S04853,U0303,2025-09-27,/pricing,google,brand-q3,5,0
S04854,U0248,2025-09-27,/solutions,google,brand-q3,7,0
S04855,U0196,2025-09-27,/blog,linkedin,cxo-q3,4,1
S04856,U0388,2025-09-27,/pricing,organic,,10,2
S04857,U0221,2025-09-27,/demo,google,demo-q3,6,1
S04858,U0483,2025-09-27,/,google,exp-q3,6,0
S04859,U0278,2025-09-27,/enterprise,linkedin,abm-q3,7,0
S04860,U0453,2025-09-27,/blog,facebook,retarget-q3,9,0
S04861,U0184,2025-09-27,/enterprise,,,9,0
S04862,U0379,2025-09-27,/blog,google,exp-q3,6,0
S04863,U0364,2025-09-27,/solutions,google,exp-q3,7,0
S04864,U0010,2025-09-27,/enterprise,,,5,0
S04865,U0065,2025-09-27,/enterprise,organic,,3,0
S04866,U0474,2025-09-27,/pricing,facebook,retarget-q3,6,0
S04867,U0300,2025-09-27,/solutions,google,exp-q3,9,0
S04868,U0094,2025-09-27,/demo,google,brand-q3,2,0
S04869,U0181,2025-09-27,/enterprise,facebook,top-q3,3,0
S04870,U0154,2025-09-27,/solutions,google,exp-q3,9,0
S04871,U0302,2025-09-27,/demo,google,exp-q3,1,0
S04872,U0485,2025-09-27,/pricing,google,exp-q3,4,1
S04873,U0045,2025-09-27,/demo,organic,,10,0
S04874,U0006,2025-09-27,/,organic,,7,0
S04875,U0426,2025-09-27,/enterprise,twitter,test-q3,1,0
S04876,U0205,2025-09-27,/,linkedin,abm-q3,6,0
S04877,U0027,2025-09-27,/blog,facebook,retarget-q3,7,0
S04878,U0035,2025-09-27,/solutions,linkedin,abm-q3,1,0
S04879,U0119,2025-09-27,/blog,google,demo-q3,1,0
S04880,U0044,2025-09-27,/blog,linkedin,cxo-q3,4,0
S04881,U0103,2025-09-27,/blog,organic,,3,0
S04882,U0429,2025-09-28,/solutions,google,demo-q3,2,1
S04883,U0114,2025-09-28,/solutions,google,brand-q3,1,0
S04884,U0011,2025-09-28,/blog,google,exp-q3,8,0
S04885,U0020,2025-09-28,/demo,facebook,top-q3,5,0
S04886,U0473,2025-09-28,/enterprise,facebook,top-q3,1,0
S04887,U0224,2025-09-28,/pricing,facebook,top-q3,5,0
S04888,U0270,2025-09-28,/enterprise,facebook,retarget-q3,1,0
S04889,U0167,2025-09-28,/pricing,twitter,test-q3,3,0
S04890,U0217,2025-09-28,/,twitter,test-q3,7,0
S04891,U0439,2025-09-28,/pricing,google,demo-q3,4,2
S04892,U0454,2025-09-28,/pricing,facebook,top-q3,2,0
S04893,U0480,2025-09-28,/blog,linkedin,abm-q3,5,0
S04894,U0495,2025-09-28,/solutions,linkedin,abm-q3,3,1
S04895,U0367,2025-09-28,/,facebook,top-q3,6,0
S04896,U0419,2025-09-28,/demo,google,demo-q3,4,0
S04897,U0238,2025-09-28,/solutions,facebook,top-q3,9,0
S04898,U0487,2025-09-28,/solutions,google,brand-q3,7,1
S04899,U0107,2025-09-28,/demo,organic,,5,0
S04900,U0500,2025-09-28,/,linkedin,abm-q3,7,0
S04901,U0243,2025-09-28,/demo,facebook,retarget-q3,2,0
S04902,U0226,2025-09-28,/,google,demo-q3,8,0
S04903,U0290,2025-09-28,/pricing,google,exp-q3,5,0
S04904,U0022,2025-09-28,/pricing,linkedin,abm-q3,9,0
S04905,U0158,2025-09-28,/demo,linkedin,abm-q3,2,0
S04906,U0087,2025-09-28,/pricing,linkedin,abm-q3,6,0
S04907,U0172,2025-09-28,/pricing,,,7,0
S04908,U0230,2025-09-28,/blog,google,brand-q3,3,0
S04909,U0151,2025-09-28,/blog,facebook,retarget-q3,4,0
S04910,U0390,2025-09-28,/pricing,facebook,top-q3,9,0
S04911,U0144,2025-09-28,/enterprise,twitter,test-q3,3,0
S04912,U0223,2025-09-28,/enterprise,linkedin,abm-q3,2,0
S04913,U0491,2025-09-28,/,organic,,6,0
S04914,U0448,2025-09-28,/demo,facebook,retarget-q3,8,0
S04915,U0138,2025-09-28,/pricing,google,demo-q3,7,0
